9568256,8498081,8721672,720896,0
16711680,15629928,15857328,729088,0
23658496,22532009,22763288,765952,0
29622272,28486434,28718872,774144,0
37879808,30772465,36960024,790528,0
44302336,37183159,43374360,798720,0
49479680,42311321,42546968,6803456,0
57540608,50336049,50575128,6836224,0
65404928,58147260,58390296,6885376,0
73793536,66470497,66717464,6946816,0
80150528,64487755,73058072,6963200,0
80150528,63097202,78571288,1449984,0
89653248,64057168,72800024,16723968,0
89653248,70195455,78939928,10584064,0
89653248,78488245,87234328,2289664,0
99549184,82245499,97130264,2289664,0
104595456,80842192,102139672,2326528,0
113967104,90157621,111458072,2379776,0
121372672,92491971,118802200,2441216,0
127533056,92262961,124917528,2486272,0
134676480,99349374,132007704,2539520,0
143261696,107914568,140576536,2555904,0
151977984,107168954,116889368,34959360,0
161480704,116643032,126367512,34983936,0
170000384,125159191,134887192,34983936,0
170000384,131111148,140842776,29028352,0
170000384,129606490,146470680,23400448,0
170000384,129708279,154384152,15486976,0
177405952,131559639,161748760,15527936,0
186056704,131916552,170399512,15527936,0
194379776,133102590,178673432,15577088,0
194379776,129039766,183928600,10321920,0
202244096,126972491,191760152,10354688,0
208535552,133248052,198039320,10366976,0
215810048,134371350,205276952,10403840,0
220921856,134190308,210351896,10440704,0
226623488,132516422,216041240,10452992,0
233897984,131717141,223270680,10498048,0
240582656,129813524,229934872,10518528,0
250413056,131341064,139847448,110436352,0
250413056,130943528,147969816,102313984,0
250413056,128396042,153544472,96739328,0
250413056,132648094,163424024,86859776,0
250413056,134639550,172078872,78204928,0
250413056,137017880,180733720,69550080,0
250413056,139245195,188032792,62251008,0
250413056,139105308,196605720,53678080,0
250413056,137560215,203716376,46567424,0
250413056,139282827,212547352,37736448,0
250413056,142746030,221701912,28581888,0
250413056,144371718,230672152,19611648,0
250413056,150803233,237106968,13176832,0
250413056,148434469,243013400,7270400,0
256573440,146624879,249120536,7323648,0
265551872,155583469,258082584,7340032,0
272629760,157045430,265119512,7380992,0
281411584,157110130,273839896,7442432,0
287571968,156783999,163485464,123957248,0
287571968,157337882,170145560,117297152,0
287571968,156181706,176215832,111226880,0
287571968,156960841,185714456,101728256,0
287571968,153485581,192120600,95322112,0
287571968,153793960,198334232,89108480,0
287571968,152989670,204764952,82677760,0
287571968,154687532,212416280,75026432,0
287571968,151043881,217425688,70017024,0
287571968,152776700,225371928,62070784,0
287571968,154899925,232625944,54816768,0
287571968,153149248,240031512,47411200,0
287571968,153323080,249038616,38404096,0
287571968,152601758,256890648,30552064,0
287571968,148936780,262186776,25255936,0
296681472,151636415,271292184,25260032,0
296681472,150896462,276985624,19566592,0
305266688,152144635,285533976,19603456,0
314572800,152430850,294790936,19652608,0
320339968,148675616,300513048,19697664,0
327352320,146663537,307509016,19714048,0
333971456,145273453,314066712,19775488,0
339083264,142933527,319129368,19824640,0
347865088,142443654,151967512,195768320,0
347865088,142651961,158246680,189489152,0
347865088,144827478,167417624,180318208,0
347865088,145616554,176035608,171700224,0
347865088,144846955,183883544,163852288,0
347865088,146093320,191686424,156049408,0
347865088,142219859,197584664,150151168,0
347865088,141977037,206841624,140894208,0
347865088,143325642,213198616,134537216,0
347865088,142611397,221591320,126144512,0
347865088,143121729,229136152,118599680,0
347865088,140252058,234657560,113078272,0
347865088,140880956,244455192,103280640,0
347865088,144572982,253867800,93868032,0
347865088,146640063,263739160,83996672,0
347865088,145825724,272181016,75554816,0
347865088,147168018,279418648,68317184,0
347865088,146583015,287381272,60354560,0
347865088,150288170,296777496,50958336,0
347865088,151102322,159319832,188416000,0
347865088,152465339,165979928,181755904,0
347865088,155684903,175859480,171876352,0
347865088,156955960,184370968,163364864,0
347865088,154910794,190768920,156966912,0
347865088,154497612,197015320,150720512,0
347865088,155385733,206669592,141066240,0
347865088,157307093,216442648,131293184,0
347865088,154869211,222783256,124952576,0
347865088,154760006,230528792,117207040,0
347865088,156842716,238855960,108879872,0
347865088,154951572,244614936,103120896,0
347865088,158518768,254539544,93196288,0
347865088,156185755,259753752,87982080,0
347865088,159125907,269035288,78700544,0
347865088,158309136,276547352,71188480,0
347865088,156583770,283330328,64405504,0
347865088,158306305,292304664,55431168,0
347865088,157105446,297887512,49848320,0
347865088,161038166,307341080,40394752,0
347865088,161620250,317335320,30400512,0
347865088,159210422,169129752,178606080,0
347865088,155472772,175273752,172462080,0
347865088,156370627,181753624,165982208,0
347865088,157446485,188970776,158765056,0
347865088,158529343,195815192,151920640,0
347865088,160078737,203470616,144265216,0
347865088,159278393,212592408,135143424,0
347865088,160732534,220325656,127410176,0
347865088,159668175,225658648,122077184,0
347865088,160004399,232474392,115261440,0
347865088,161613266,239294232,108441600,0
347865088,161566781,249046808,98689024,0
347865088,157898955,255248152,92487680,0
347865088,157385607,263710488,84025344,0
347865088,155775207,271382296,76353536,0
347865088,153369159,276485912,71249920,0
347865088,151849194,284088088,63647744,0
347865088,152624329,292083480,55652352,0
347865088,152978569,299259672,48476160,0
347865088,150231072,306284312,41451520,0
347865088,152188684,315057944,32677888,0
347865088,152015246,322127640,25608192,0
347865088,152982741,330163992,17571840,0
354418688,154146966,336660248,17629184,0
359596032,154187107,159549208,199917568,0
359596032,152421119,165820184,193646592,0
359596032,153748296,174749464,184717312,0
359596032,153882572,184637208,174829568,0
359596032,149917930,190068504,169398272,0
359596032,148935770,196831000,162635776,0
359596032,150072572,204990232,154476544,0
359596032,150574576,212666136,146800640,0
359596032,147178396,219264792,140201984,0
359596032,147709052,227530520,131936256,0
359596032,147126984,234944280,124522496,0
359596032,147459411,242038552,117428224,0
359596032,150723923,250365720,109101056,0
359596032,150333129,255407896,104058880,0
359596032,149036078,260708120,98758656,0
359596032,148733559,267818776,91648000,0
359596032,149244513,277784344,81682432,0
359596032,149280785,282863384,76603392,0
359596032,147887360,289629976,69836800,0
359596032,150136345,296957720,62509056,0
359596032,153690343,305657624,53809152,0
359596032,153225250,311465752,48001024,0
