1048576,0,125496,819200,0
224198656,222293792,222582696,1490944,0
378798080,376134165,376465352,2207744,0
479264768,476299637,476665800,2473984,0
587333632,577254642,584214472,2994176,0
694091776,690072450,690509768,3457024,0
799277056,794779414,795228104,3923968,0
858783744,844151653,854497224,4161536,0
919339008,907423068,914773960,4440064,0
965279744,960044141,960554952,4599808,0
1046544384,1041129946,1041663944,4755456,0
1126498304,1112421743,1121204168,5169152,0
1168244736,1156906979,1162729416,5390336,0
1245642752,1239283580,1239889864,5627904,0
1267269632,1259196401,1266886600,258048,0
1293025280,1285541129,1292535752,364544,0
1302331392,1293524860,1301809096,397312,0
1315897344,1308787231,1315321800,450560,0
1331494912,1324692117,1330853832,516096,0
1340866560,1330851690,1340196808,544768,0
1351352320,1344806894,1350678472,548864,0
1379860480,1371580190,1379039176,696320,0
1397686272,1386283228,1396791240,770048,0
1397686272,1389287298,1396795336,765952,0
1402863616,1391697306,1401935816,802816,0
1409548288,1400629374,1408587720,835584,0
1424556032,1414112476,1423529928,901120,0
1424556032,1416665561,1423534024,897024,0
