1048576,0,125496,819200,0
1079836672,1074251556,1074763688,4947968,0
1371406336,1362093352,1370310632,970752,0
1458044928,1446481762,1456560104,1359872,0
1503002624,1493463050,1501398984,1478656,0
1511260160,1499617869,1509631944,1503232,0
1511260160,1499617869,1509687752,1458176,0
1517486080,1509697683,1515880904,1490944,0
1517486080,1509975662,1515885000,1486848,0
1517486080,1508153882,1515889096,1482752,0
1517486080,1505986300,1515893192,1478656,0
1517486080,1507503938,1515897288,1474560,0
1517486080,1506716330,1515901384,1470464,0
1517486080,1505356601,1515905480,1466368,0
1517486080,1509271251,1515909576,1462272,0
1517486080,1505280516,1515913672,1458176,0
1517486080,1507132336,1515917768,1454080,0
1517486080,1509704505,1515921864,1449984,0
1517486080,1507833483,1515925960,1445888,0
1517486080,1505210591,1515930056,1441792,0
1517486080,1510135798,1515934152,1437696,0
1517486080,1505964132,1515938248,1433600,0
1517486080,1507933625,1515942344,1429504,0
1517486080,1507263057,1515946440,1425408,0
1517486080,1507263057,1515950536,1421312,0
1517486080,1508176190,1515954632,1417216,0
1517486080,1507263057,1515958728,1413120,0
1517486080,1508929333,1515962824,1409024,0
1517486080,1506308362,1515966920,1404928,0
1517486080,1505819947,1515971016,1400832,0
1517486080,1509417382,1515975112,1396736,0
1517486080,1507144790,1515979208,1392640,0
1517486080,1506938547,1515983304,1388544,0
1517486080,1507469533,1515987400,1384448,0
1517486080,1508981219,1515991496,1380352,0
1517486080,1509094834,1515995592,1376256,0
1517486080,1507834320,1515999688,1372160,0
1517486080,1505765187,1516003784,1368064,0
1517486080,1508329028,1516007880,1363968,0
1517486080,1505922417,1516011976,1359872,0
1517486080,1506610863,1516016072,1355776,0
1517486080,1509200057,1516020168,1351680,0
1517486080,1507414548,1516024264,1347584,0
1517486080,1507574513,1516028360,1343488,0
1517486080,1508987628,1516032456,1339392,0
1517486080,1508972757,1516036552,1335296,0
1517486080,1508621590,1516040648,1331200,0
1517486080,1507414548,1516044744,1327104,0
1517486080,1508044593,1516048840,1323008,0
1517486080,1507469533,1516052936,1318912,0
1517486080,1508837739,1516057032,1314816,0
1517486080,1509015732,1516061128,1310720,0
1517486080,1506950357,1516065224,1306624,0
1517486080,1508981219,1516069320,1302528,0
1517486080,1507571519,1516073416,1298432,0
1517486080,1506012425,1516077512,1294336,0
1517486080,1507069159,1516081608,1290240,0
1517486080,1507645201,1516085704,1286144,0
1517486080,1508318047,1516089800,1282048,0
1517486080,1508898479,1516093896,1277952,0
1517486080,1508821400,1516097992,1273856,0
1517486080,1506308362,1516102088,1269760,0
1517486080,1508905928,1516106184,1265664,0
1517486080,1507637262,1516110280,1261568,0
1517486080,1505206243,1516114376,1257472,0
1517486080,1508621590,1516118472,1253376,0
1517486080,1506399372,1516122568,1249280,0
1517486080,1507571519,1516126664,1245184,0
1517486080,1507418006,1516130760,1241088,0
1517486080,1508929333,1516134856,1236992,0
1517486080,1508850271,1516138952,1232896,0
1517486080,1505819947,1516143048,1228800,0
1517486080,1505201009,1516147144,1224704,0
1517486080,1509331951,1516151240,1220608,0
1517486080,1508972757,1516155336,1216512,0
1517486080,1507503938,1516159432,1212416,0
1517486080,1509034876,1516163528,1208320,0
1517486080,1508318047,1516167624,1204224,0
1517486080,1508509745,1516171720,1200128,0
1517486080,1510047895,1516175816,1196032,0
1517486080,1505765187,1516179912,1191936,0
1517486080,1505248404,1516184008,1187840,0
1517486080,1506037414,1516188104,1183744,0
1517486080,1509271251,1516192200,1179648,0
1517486080,1508242783,1516196296,1175552,0
1517486080,1506478580,1516200392,1171456,0
1517486080,1508128574,1516204488,1167360,0
1517486080,1506528949,1516208584,1163264,0
1517486080,1509266857,1516212680,1159168,0
1517486080,1506716330,1516216776,1155072,0
1517486080,1506308362,1516220872,1150976,0
1517486080,1508393537,1516224968,1146880,0
1517486080,1509599795,1516229064,1142784,0
1517486080,1506928605,1516233160,1138688,0
1517486080,1507877179,1516237256,1134592,0
1517486080,1506109226,1516241352,1130496,0
1517486080,1509930347,1516245448,1126400,0
1517486080,1505280516,1516249544,1122304,0
1517486080,1506624707,1516253640,1118208,0
1517486080,1507645201,1516257736,1114112,0
1517486080,1506903606,1516261832,1110016,0
1517486080,1506950357,1516265928,1105920,0
1517486080,1505765187,1516270024,1101824,0
1517486080,1508900496,1516274120,1097728,0
1517486080,1505642636,1516278216,1093632,0
1517486080,1506109226,1516282312,1089536,0
1517486080,1505973170,1516286408,1085440,0
1517486080,1506668171,1516290504,1081344,0
1517486080,1507069159,1516294600,1077248,0
1517486080,1510135798,1516298696,1073152,0
1517486080,1505723637,1516302792,1069056,0
1517486080,1505352703,1516306888,1064960,0
1517486080,1507013309,1516310984,1060864,0
1517486080,1506023852,1516315080,1056768,0
1517486080,1510170005,1516319176,1052672,0
1517486080,1507661031,1516323272,1048576,0
1517486080,1508176190,1516327368,1044480,0
1517486080,1505905615,1516331464,1040384,0
1517486080,1508985617,1516335560,1036288,0
1517486080,1505280516,1516339656,1032192,0
1517486080,1509487055,1516343752,1028096,0
1517486080,1509704505,1516347848,1024000,0
1517486080,1509845017,1516351944,1019904,0
1517486080,1505356601,1516356040,1015808,0
1517486080,1508516790,1516360136,1011712,0
1517486080,1505248404,1516364232,1007616,0
1517486080,1505220758,1516368328,1003520,0
1517486080,1508516790,1516372424,999424,0
1517486080,1505973170,1516376520,995328,0
1517486080,1505356601,1516380616,991232,0
1517486080,1505806298,1516384712,987136,0
1517486080,1507564820,1516388808,983040,0
1517486080,1509605163,1516392904,978944,0
1517486080,1505819947,1516397000,974848,0
1517486080,1508334524,1516401096,970752,0
1517486080,1506950357,1516405192,966656,0
1517486080,1508963991,1516409288,962560,0
1517486080,1509975662,1516413384,958464,0
1517486080,1507328314,1516417480,954368,0
1517486080,1509058876,1516421576,950272,0
1517486080,1506012425,1516425672,946176,0
1517486080,1508876409,1516429768,942080,0
1517486080,1506677976,1516433864,937984,0
1517486080,1509017773,1516437960,933888,0
1517486080,1509930347,1516442056,929792,0
1517486080,1506342896,1516446152,925696,0
1517486080,1509058876,1516450248,921600,0
1517486080,1505666950,1516454344,917504,0
1517486080,1508491398,1516458440,913408,0
1517486080,1508621256,1516462536,909312,0
1517486080,1505780362,1516466632,905216,0
1517486080,1507548806,1516470728,901120,0
1517486080,1506927580,1516474824,897024,0
1517486080,1506543169,1516478920,892928,0
1517486080,1505408061,1516483016,888832,0
1517486080,1506551150,1516487112,884736,0
1517486080,1505252085,1516491208,880640,0
1517486080,1507263057,1516495304,876544,0
1517486080,1505905615,1516499400,872448,0
1517486080,1507602407,1516503496,868352,0
1517486080,1510170005,1516507592,864256,0
