168165376,150414418,166745760,1286144,0,22,0
168165376,147588612,166746208,1286144,0,22,0
168165376,151205014,166746656,1286144,0,22,0
168165376,152309112,166747104,1286144,0,22,0
168165376,148034300,166747552,1286144,0,22,0
168165376,150414418,166748000,1286144,0,22,0
168165376,149076043,166748448,1286144,0,22,0
168165376,150905805,166748896,1286144,0,22,0
168165376,148034300,166749344,1286144,0,22,0
168165376,152309112,166749792,1286144,0,22,0
168165376,151205014,166750240,1286144,0,22,0
168165376,149974762,166750688,1286144,0,22,0
168165376,150383225,166751136,1282048,0,22,0
168165376,147420958,166751584,1282048,0,22,0
168165376,150414418,166752032,1282048,0,22,0
168165376,149861410,166752480,1282048,0,22,0
168165376,150345146,166752928,1282048,0,22,0
168165376,148818418,166753376,1282048,0,22,0
168165376,149711961,166753824,1282048,0,22,0
168165376,151804971,166754272,1282048,0,22,0
168165376,151609036,166754720,1282048,0,22,0
168165376,149711961,166755168,1282048,0,22,0
168165376,150414418,166755616,1282048,0,22,0
168165376,151205014,166756064,1282048,0,22,0
168165376,150414418,166756512,1282048,0,22,0
168165376,151362074,166756960,1282048,0,22,0
168165376,148034300,166757408,1282048,0,22,0
168165376,150976004,166757856,1282048,0,22,0
168165376,150905805,166758304,1282048,0,22,0
168165376,147885054,166758752,1282048,0,22,0
168165376,150414418,166759200,1277952,0,22,0
168165376,148034300,166759648,1277952,0,22,0
168165376,150905805,166760096,1277952,0,22,0
168165376,151609036,166760544,1277952,0,22,0
168165376,150905805,166760992,1277952,0,22,0
168165376,150383225,166761440,1277952,0,22,0
168165376,151804971,166761888,1277952,0,22,0
168165376,152309112,166762336,1277952,0,22,0
168165376,147420958,166762784,1277952,0,22,0
168165376,147588612,166763232,1277952,0,22,0
168165376,148818418,166763680,1273856,0,22,0
168165376,149711961,166764128,1273856,0,22,0
168165376,148034300,166764576,1273856,0,22,0
168165376,147588612,166765024,1273856,0,22,0
168165376,147892352,166765472,1273856,0,22,0
168165376,147420958,166765920,1273856,0,22,0
168165376,150383225,166766368,1273856,0,22,0
168165376,147892352,166766816,1273856,0,22,0
168165376,150345146,166767264,1269760,0,22,0
168165376,147420958,166767712,1269760,0,22,0
168165376,147892352,166768160,1269760,0,22,0
168165376,150976004,166768608,1269760,0,22,0
168165376,152309112,166769056,1269760,0,22,0
168165376,149974762,166769504,1269760,0,22,0
168165376,150414418,166769952,1269760,0,22,0
168165376,151609036,166770400,1269760,0,22,0
168165376,150383225,166770848,1265664,0,22,0
168165376,148751305,166771296,1265664,0,22,0
168165376,152309112,166771744,1265664,0,22,0
168165376,149711961,166772192,1265664,0,22,0
168165376,151362074,166772640,1265664,0,22,0
168165376,150976004,166773088,1265664,0,22,0
168165376,149076043,166773536,1265664,0,22,0
168165376,149974762,166773984,1265664,0,22,0
168165376,149711961,166774432,1265664,0,22,0
168165376,149076043,166774880,1265664,0,22,0
168165376,150345146,166775328,1261568,0,22,0
168165376,151362074,166775776,1261568,0,22,0
168165376,150414418,166776224,1261568,0,22,0
168165376,148818418,166776672,1261568,0,22,0
168165376,150345146,166777120,1261568,0,22,0
168165376,150905805,166777568,1261568,0,22,0
168165376,151609036,166778016,1257472,0,22,0
168165376,149861410,166778464,1257472,0,22,0
168165376,149711961,166778912,1257472,0,22,0
168165376,147420958,166779360,1257472,0,22,0
168165376,147885054,166779808,1257472,0,22,0
168165376,148751305,166780256,1257472,0,22,0
168165376,147892352,166780704,1257472,0,22,0
168165376,149861410,166781152,1257472,0,22,0
168165376,147420958,166781600,1257472,0,22,0
168165376,151609036,166782048,1257472,0,22,0
168165376,151205014,166782496,1257472,0,22,0
168165376,152309112,166782944,1257472,0,22,0
168165376,150383225,166783392,1253376,0,22,0
168165376,148751305,166783840,1253376,0,22,0
168165376,147892352,166784288,1253376,0,22,0
168165376,149974762,166784736,1253376,0,22,0
168165376,150905805,166785184,1253376,0,22,0
168165376,150414418,166785632,1253376,0,22,0
168165376,151609036,166786080,1253376,0,22,0
168165376,149711961,166786528,1253376,0,22,0
168165376,151205014,166786976,1253376,0,22,0
168165376,149076043,166787424,1253376,0,22,0
168165376,151609036,166787872,1253376,0,22,0
168165376,148034300,166788320,1253376,0,22,0
168165376,149861410,166788768,1253376,0,22,0
168165376,147892352,166789216,1253376,0,22,0
168165376,150905805,166789664,1249280,0,22,0
168165376,152309112,166790112,1249280,0,22,0
168165376,150414418,166790560,1249280,0,22,0
168165376,147885054,166791008,1249280,0,22,0
168165376,151804971,166791456,1245184,0,22,0
168165376,150976004,166791904,1245184,0,22,0
168165376,150414418,166792352,1241088,0,22,0
168165376,150905805,166792800,1241088,0,22,0
168165376,151804971,166793248,1241088,0,22,0
168165376,148818418,166793696,1241088,0,22,0
168165376,148034300,166794144,1241088,0,22,0
168165376,150383225,166794592,1241088,0,22,0
168165376,152309112,166795040,1241088,0,22,0
168165376,148751305,166795488,1241088,0,22,0
168165376,152309112,166795936,1241088,0,22,0
168165376,149974762,166796384,1241088,0,22,0
168165376,147420958,166796832,1241088,0,22,0
168165376,147885054,166797280,1241088,0,22,0
168165376,148751305,166797728,1241088,0,22,0
168165376,147885054,166798176,1241088,0,22,0
168165376,149861410,166798624,1241088,0,22,0
168165376,147588612,166799072,1241088,0,22,0
168165376,151362074,166799520,1236992,0,22,0
168165376,148751305,166799968,1236992,0,22,0
168165376,149711961,166800416,1236992,0,22,0
168165376,147420958,166800864,1236992,0,22,0
168165376,150414418,166801312,1236992,0,22,0
168165376,148818418,166801760,1236992,0,22,0
168165376,151362074,166802208,1236992,0,22,0
168165376,147885054,166802656,1236992,0,22,0
168165376,147420958,166803104,1236992,0,22,0
168165376,150905805,166803552,1236992,0,22,0
168165376,149711961,166804000,1236992,0,22,0
168165376,147588612,166804448,1236992,0,22,0
168165376,150345146,166804896,1236992,0,22,0
168165376,149974762,166805344,1236992,0,22,0
168165376,150976004,166805792,1236992,0,22,0
168165376,151362074,166806240,1236992,0,22,0
168165376,149861410,166806688,1232896,0,22,0
168165376,148818418,166807136,1232896,0,22,0
168165376,152309112,166807584,1228800,0,22,0
168165376,149861410,166808032,1228800,0,22,0
168165376,152309112,166808480,1228800,0,22,0
168165376,149711961,166808928,1224704,0,22,0
168165376,147420958,166737824,1277952,0,22,0
168165376,149974762,166738272,1277952,0,22,0
168165376,151205014,166738720,1277952,0,22,0
168165376,150905805,166739168,1277952,0,22,0
168165376,151804971,166739616,1277952,0,22,0
168165376,151362074,166740064,1277952,0,22,0
168165376,150345146,166740512,1277952,0,22,0
168165376,150905805,166740960,1277952,0,22,0
168165376,150414418,166741408,1277952,0,22,0
168165376,151609036,166741856,1277952,0,22,0
168165376,150383225,166742304,1277952,0,22,0
168165376,152309112,166742752,1277952,0,22,0
168165376,147420958,166743200,1277952,0,22,0
168165376,151804971,166743648,1277952,0,22,0
168165376,147885054,166744096,1277952,0,22,0
168165376,150383225,166744544,1277952,0,22,0
168165376,149711961,166744992,1277952,0,22,0
168165376,148034300,166745440,1277952,0,22,0
168165376,149076043,166745888,1277952,0,22,0
168165376,151609036,166746336,1277952,0,22,0
168165376,149861410,166746784,1277952,0,22,0
168165376,148818418,166747232,1277952,0,22,0
168165376,148751305,166747680,1277952,0,22,0
168165376,151804971,166748128,1277952,0,22,0
168165376,148818418,166748576,1277952,0,22,0
168165376,147588612,166749024,1277952,0,22,0
168165376,149861410,166749472,1277952,0,22,0
168165376,150976004,166749920,1277952,0,22,0
168165376,149076043,166750368,1277952,0,22,0
168165376,151362074,166750816,1277952,0,22,0
168165376,151804971,166751264,1277952,0,22,0
168165376,151205014,166751712,1277952,0,22,0
168165376,152309112,166752160,1277952,0,22,0
168165376,151362074,166752608,1277952,0,22,0
168165376,149974762,166753056,1277952,0,22,0
168165376,150383225,166753504,1277952,0,22,0
168165376,149711961,166753952,1277952,0,22,0
168165376,149861410,166754400,1277952,0,22,0
168165376,147892352,166754848,1277952,0,22,0
168165376,148034300,166755296,1277952,0,22,0
168165376,147892352,166755744,1277952,0,22,0
168165376,148034300,166756192,1277952,0,22,0
168165376,149974762,166756640,1277952,0,22,0
168165376,147420958,166757088,1277952,0,22,0
168165376,147885054,166757536,1277952,0,22,0
168165376,151205014,166757984,1277952,0,22,0
168165376,149974762,166758432,1277952,0,22,0
168165376,150383225,166758880,1277952,0,22,0
168165376,148751305,166759328,1277952,0,22,0
168165376,149974762,166759776,1273856,0,22,0
168165376,149861410,166760224,1273856,0,22,0
168165376,151205014,166760672,1273856,0,22,0
168165376,150414418,166761120,1273856,0,22,0
168165376,149711961,166761568,1273856,0,22,0
168165376,148751305,166762016,1273856,0,22,0
168165376,151362074,166762464,1273856,0,22,0
168165376,147420958,166762912,1273856,0,22,0
168165376,149974762,166763360,1273856,0,22,0
168165376,150383225,166763808,1273856,0,22,0
168165376,149861410,166764256,1273856,0,22,0
168165376,150414418,166764704,1273856,0,22,0
168165376,152309112,166765152,1273856,0,22,0
168165376,149711961,166765600,1269760,0,22,0
168165376,148751305,166766048,1269760,0,22,0
168165376,147892352,166766496,1269760,0,22,0
168165376,150905805,166766944,1269760,0,22,0
168165376,152309112,166767392,1269760,0,22,0
168165376,149974762,166767840,1265664,0,22,0
168165376,150976004,166768288,1265664,0,22,0
168165376,147892352,166768736,1265664,0,22,0
168165376,150414418,166769184,1265664,0,22,0
168165376,148818418,166769632,1265664,0,22,0
168165376,147588612,166770080,1265664,0,22,0
168165376,149076043,166770528,1265664,0,22,0
168165376,151205014,166770976,1265664,0,22,0
168165376,147420958,166771424,1265664,0,22,0
168165376,150345146,166771872,1265664,0,22,0
168165376,147588612,166772320,1265664,0,22,0
168165376,148751305,166772768,1265664,0,22,0
168165376,149861410,166773216,1265664,0,22,0
168165376,151804971,166773664,1265664,0,22,0
168165376,148818418,166774112,1265664,0,22,0
168165376,149076043,166774560,1265664,0,22,0
168165376,150414418,166775008,1265664,0,22,0
168165376,147892352,166775456,1265664,0,22,0
168165376,148034300,166775904,1261568,0,22,0
168165376,151609036,166776352,1261568,0,22,0
168165376,148034300,166776800,1261568,0,22,0
168165376,149861410,166777248,1261568,0,22,0
168165376,149076043,166777696,1261568,0,22,0
168165376,150976004,166778144,1261568,0,22,0
168165376,150345146,166778592,1261568,0,22,0
168165376,150905805,166779040,1261568,0,22,0
168165376,149076043,166779488,1261568,0,22,0
168165376,147885054,166779936,1257472,0,22,0
168165376,151609036,166780384,1257472,0,22,0
168165376,150383225,166780832,1257472,0,22,0
168165376,152309112,166781280,1257472,0,22,0
168165376,151205014,166781728,1257472,0,22,0
168165376,148818418,166782176,1257472,0,22,0
168165376,149076043,166782624,1257472,0,22,0
168165376,147892352,166783072,1257472,0,22,0
168165376,147885054,166783520,1257472,0,22,0
168165376,147588612,166783968,1253376,0,22,0
168165376,150414418,166784416,1253376,0,22,0
168165376,149861410,166784864,1253376,0,22,0
168165376,151205014,166785312,1253376,0,22,0
168165376,151362074,166785760,1253376,0,22,0
168165376,151804971,166786208,1253376,0,22,0
168165376,149711961,166786656,1253376,0,22,0
168165376,151362074,166787104,1253376,0,22,0
168165376,149076043,166787552,1253376,0,22,0
168165376,149974762,166788000,1253376,0,22,0
168165376,151362074,166788448,1253376,0,22,0
168165376,149861410,166788896,1253376,0,22,0
168165376,152309112,166789344,1253376,0,22,0
168165376,150905805,166789792,1253376,0,22,0
168165376,147885054,166790240,1253376,0,22,0
168165376,149974762,166790688,1253376,0,22,0
168165376,147588612,166791136,1253376,0,22,0
168165376,151609036,166737072,1269760,0,22,0
168165376,150345146,166737520,1269760,0,22,0
168165376,147892352,166737968,1269760,0,22,0
168165376,149974762,166738416,1269760,0,22,0
168165376,149076043,166738864,1269760,0,22,0
168165376,150383225,166739312,1269760,0,22,0
168165376,149711961,166739760,1269760,0,22,0
168165376,147588612,166740208,1269760,0,22,0
168165376,151804971,166740656,1269760,0,22,0
168165376,147420958,166741104,1269760,0,22,0
168165376,151609036,166741552,1269760,0,22,0
168165376,149861410,166742000,1269760,0,22,0
168165376,150383225,166742448,1269760,0,22,0
168165376,151205014,166742896,1269760,0,22,0
168165376,148034300,166743344,1269760,0,22,0
168165376,147885054,166743792,1269760,0,22,0
168165376,151362074,166744240,1269760,0,22,0
168165376,152309112,166744688,1269760,0,22,0
168165376,150414418,166745136,1269760,0,22,0
168165376,149861410,166745584,1269760,0,22,0
168165376,152309112,166746032,1269760,0,22,0
168165376,149711961,166746480,1269760,0,22,0
168165376,147420958,166746928,1269760,0,22,0
168165376,148751305,166747376,1269760,0,22,0
168165376,150383225,166747824,1269760,0,22,0
168165376,150345146,166748272,1269760,0,22,0
168165376,148751305,166748720,1269760,0,22,0
168165376,147420958,166749168,1269760,0,22,0
168165376,151609036,166749616,1269760,0,22,0
168165376,150345146,166750064,1269760,0,22,0
168165376,149076043,166750512,1269760,0,22,0
168165376,148034300,166750960,1269760,0,22,0
168165376,152309112,166751408,1269760,0,22,0
168165376,148818418,166751856,1269760,0,22,0
168165376,150383225,166752304,1269760,0,22,0
168165376,150976004,166752752,1269760,0,22,0
168165376,148034300,166753200,1269760,0,22,0
168165376,149861410,166753648,1269760,0,22,0
168165376,148751305,166754096,1269760,0,22,0
168165376,151205014,166754544,1269760,0,22,0
168165376,147892352,166754992,1269760,0,22,0
168165376,151205014,166755440,1269760,0,22,0
168165376,148034300,166755888,1269760,0,22,0
168165376,150383225,166756336,1269760,0,22,0
168165376,147588612,166756784,1269760,0,22,0
168165376,152309112,166757232,1269760,0,22,0
168165376,149974762,166757680,1269760,0,22,0
168165376,152309112,166758128,1269760,0,22,0
168165376,147588612,166758576,1269760,0,22,0
168165376,150345146,166759024,1269760,0,22,0
168165376,150414418,166759472,1269760,0,22,0
168165376,149076043,166759920,1269760,0,22,0
168165376,147588612,166760368,1269760,0,22,0
168165376,149861410,166760816,1269760,0,22,0
168165376,147420958,166761264,1269760,0,22,0
168165376,148818418,166761712,1269760,0,22,0
168165376,151205014,166762160,1269760,0,22,0
168165376,149711961,166762608,1269760,0,22,0
168165376,150976004,166763056,1269760,0,22,0
168165376,151609036,166763504,1269760,0,22,0
168165376,150383225,166763952,1269760,0,22,0
168165376,149711961,166764400,1269760,0,22,0
168165376,150345146,166764848,1265664,0,22,0
168165376,150414418,166765296,1265664,0,22,0
168165376,150383225,166765744,1265664,0,22,0
168165376,151804971,166766192,1265664,0,22,0
168165376,150383225,166766640,1265664,0,22,0
168165376,152309112,166767088,1265664,0,22,0
168165376,150414418,166767536,1265664,0,22,0
168165376,151609036,166767984,1265664,0,22,0
168165376,151804971,166768432,1265664,0,22,0
168165376,148034300,166768880,1265664,0,22,0
168165376,149076043,166769328,1265664,0,22,0
168165376,148818418,166769776,1265664,0,22,0
168165376,147892352,166770224,1265664,0,22,0
168165376,150905805,166770672,1265664,0,22,0
168165376,147885054,166771120,1265664,0,22,0
168165376,152309112,166771568,1265664,0,22,0
168165376,147588612,166772016,1265664,0,22,0
168165376,147885054,166772464,1265664,0,22,0
168165376,148751305,166772912,1265664,0,22,0
168165376,149861410,166773360,1265664,0,22,0
168165376,151205014,166773808,1265664,0,22,0
168165376,151609036,166774256,1265664,0,22,0
168165376,147885054,166774704,1265664,0,22,0
168165376,148751305,166775152,1265664,0,22,0
168165376,151609036,166775600,1261568,0,22,0
168165376,151804971,166776048,1261568,0,22,0
168165376,147892352,166776496,1261568,0,22,0
168165376,147420958,166776944,1261568,0,22,0
168165376,147588612,166777392,1261568,0,22,0
168165376,148751305,166777840,1261568,0,22,0
168165376,147892352,166778288,1261568,0,22,0
168165376,150345146,166778736,1261568,0,22,0
168165376,151362074,166779184,1257472,0,22,0
168165376,149861410,166779632,1257472,0,22,0
168165376,150383225,166780080,1257472,0,22,0
168165376,151205014,166780528,1257472,0,22,0
168165376,149974762,166780976,1257472,0,22,0
168165376,147892352,166781424,1257472,0,22,0
168165376,147420958,166781872,1257472,0,22,0
168165376,152309112,166782320,1257472,0,22,0
168165376,149076043,166782768,1257472,0,22,0
168165376,151362074,166783696,1253376,0,22,0
168165376,147588612,166784144,1253376,0,22,0
168165376,150976004,166784592,1253376,0,22,0
168165376,150414418,166785040,1253376,0,22,0
168165376,150345146,166785488,1253376,0,22,0
168165376,147885054,166785936,1253376,0,22,0
168165376,151804971,166786384,1253376,0,22,0
168165376,150976004,166786832,1253376,0,22,0
168165376,152309112,166787280,1253376,0,22,0
168165376,149076043,166787728,1253376,0,22,0
168165376,147420958,166788176,1253376,0,22,0
168165376,148751305,166788624,1253376,0,22,0
168165376,147892352,166789072,1253376,0,22,0
168165376,150383225,166789520,1253376,0,22,0
168165376,150414418,166789968,1253376,0,22,0
168165376,147420958,166790416,1253376,0,22,0
168165376,148818418,166790864,1253376,0,22,0
168165376,148751305,166737072,1265664,0,22,0
168165376,149076043,166737520,1265664,0,22,0
168165376,152309112,166737968,1265664,0,22,0
168165376,149974762,166738416,1265664,0,22,0
168165376,150976004,166738864,1265664,0,22,0
168165376,151362074,166739312,1265664,0,22,0
168165376,149711961,166739760,1265664,0,22,0
168165376,148751305,166740208,1265664,0,22,0
168165376,148818418,166740656,1265664,0,22,0
168165376,150976004,166741104,1265664,0,22,0
168165376,148751305,166741552,1265664,0,22,0
168165376,148818418,166742000,1265664,0,22,0
168165376,147892352,166742448,1265664,0,22,0
168165376,149974762,166742896,1265664,0,22,0
168165376,147885054,166743344,1265664,0,22,0
168165376,147588612,166743792,1265664,0,22,0
168165376,150414418,166744240,1265664,0,22,0
168165376,150383225,166744688,1265664,0,22,0
168165376,149711961,166745136,1265664,0,22,0
168165376,151362074,166745584,1265664,0,22,0
168165376,150414418,166746032,1265664,0,22,0
168165376,152309112,166746480,1265664,0,22,0
168165376,151362074,166746928,1265664,0,22,0
168165376,149711961,166747376,1265664,0,22,0
168165376,148751305,166747824,1265664,0,22,0
168165376,149861410,166748272,1265664,0,22,0
168165376,148034300,166748720,1265664,0,22,0
168165376,151804971,166749168,1265664,0,22,0
168165376,149861410,166749616,1265664,0,22,0
168165376,150905805,166750064,1265664,0,22,0
168165376,151205014,166750512,1265664,0,22,0
168165376,150383225,166750960,1265664,0,22,0
168165376,148751305,166751408,1265664,0,22,0
168165376,150414418,166751856,1265664,0,22,0
168165376,147588612,166752304,1265664,0,22,0
168165376,150345146,166752752,1265664,0,22,0
168165376,150976004,166753200,1265664,0,22,0
168165376,150905805,166753648,1265664,0,22,0
168165376,149974762,166754096,1265664,0,22,0
168165376,151804971,166754544,1265664,0,22,0
168165376,147588612,166754992,1265664,0,22,0
168165376,151609036,166755440,1265664,0,22,0
168165376,150976004,166755888,1265664,0,22,0
168165376,149076043,166756336,1265664,0,22,0
168165376,147588612,166756784,1265664,0,22,0
168165376,147885054,166757232,1265664,0,22,0
168165376,152309112,166757680,1265664,0,22,0
168165376,150345146,166758128,1265664,0,22,0
168165376,149076043,166758576,1265664,0,22,0
168165376,148034300,166759024,1265664,0,22,0
168165376,151362074,166759472,1265664,0,22,0
168165376,147588612,166759920,1265664,0,22,0
168165376,151205014,166760368,1265664,0,22,0
168165376,148818418,166760816,1265664,0,22,0
168165376,147588612,166761264,1265664,0,22,0
168165376,148751305,166761712,1265664,0,22,0
168165376,150414418,166762160,1265664,0,22,0
168165376,152309112,166762608,1265664,0,22,0
168165376,147892352,166763056,1265664,0,22,0
168165376,149711961,166763504,1265664,0,22,0
168165376,147588612,166763952,1265664,0,22,0
168165376,147892352,166764400,1265664,0,22,0
168165376,150905805,166764848,1261568,0,22,0
168165376,149974762,166765296,1261568,0,22,0
168165376,151362074,166765744,1261568,0,22,0
168165376,148034300,166766192,1261568,0,22,0
168165376,149076043,166766640,1261568,0,22,0
168165376,147588612,166767088,1261568,0,22,0
168165376,151205014,166767536,1261568,0,22,0
168165376,150383225,166767984,1261568,0,22,0
168165376,148751305,166768432,1261568,0,22,0
168165376,151609036,166768880,1261568,0,22,0
168165376,151362074,166769328,1261568,0,22,0
168165376,147420958,166769776,1261568,0,22,0
168165376,149861410,166770224,1261568,0,22,0
168165376,149076043,166770672,1261568,0,22,0
168165376,151804971,166771120,1261568,0,22,0
168165376,148751305,166771568,1261568,0,22,0
168165376,151205014,166772016,1261568,0,22,0
168165376,147885054,166772464,1261568,0,22,0
168165376,151804971,166772912,1261568,0,22,0
168165376,148034300,166773360,1261568,0,22,0
168165376,148751305,166773808,1261568,0,22,0
168165376,150345146,166774256,1261568,0,22,0
168165376,150383225,166774704,1261568,0,22,0
168165376,150414418,166775152,1261568,0,22,0
168165376,147420958,166775600,1261568,0,22,0
168165376,147588612,166776048,1261568,0,22,0
168165376,150905805,166776496,1261568,0,22,0
168165376,151609036,166776944,1261568,0,22,0
168165376,150383225,166777392,1261568,0,22,0
168165376,147420958,166777840,1261568,0,22,0
168165376,150905805,166778288,1261568,0,22,0
168165376,147892352,166778736,1261568,0,22,0
168165376,151205014,166779184,1257472,0,22,0
168165376,150976004,166779632,1257472,0,22,0
168165376,147892352,166780080,1257472,0,22,0
168165376,152309112,166780528,1257472,0,22,0
168165376,150905805,166780976,1257472,0,22,0
168165376,147420958,166781424,1257472,0,22,0
168165376,151804971,166781872,1257472,0,22,0
168165376,151362074,166782320,1257472,0,22,0
168165376,149861410,166782768,1257472,0,22,0
168165376,149711961,166783216,1257472,0,22,0
168165376,148751305,166783664,1253376,0,22,0
168165376,149861410,166784112,1253376,0,22,0
168165376,150383225,166784560,1253376,0,22,0
168165376,147588612,166785008,1253376,0,22,0
168165376,151205014,166785456,1253376,0,22,0
168165376,151362074,166785904,1253376,0,22,0
168165376,149861410,166786352,1253376,0,22,0
168165376,150414418,166786800,1253376,0,22,0
168165376,147892352,166787248,1253376,0,22,0
168165376,151205014,166787696,1253376,0,22,0
168165376,149861410,166788144,1253376,0,22,0
168165376,151205014,166788592,1253376,0,22,0
168165376,147885054,166789040,1253376,0,22,0
168165376,148034300,166789488,1253376,0,22,0
168165376,147885054,166789936,1253376,0,22,0
168165376,147892352,166790384,1253376,0,22,0
168165376,152309112,166737072,1265664,0,22,0
168165376,150976004,166737520,1265664,0,22,0
168165376,150383225,166737968,1265664,0,22,0
168165376,151609036,166738416,1265664,0,22,0
168165376,148818418,166738864,1265664,0,22,0
168165376,148751305,166739312,1265664,0,22,0
168165376,151804971,166739760,1265664,0,22,0
168165376,147885054,166740208,1265664,0,22,0
168165376,150345146,166740656,1265664,0,22,0
168165376,151205014,166741104,1265664,0,22,0
168165376,149974762,166741552,1265664,0,22,0
168165376,150383225,166742000,1265664,0,22,0
168165376,149861410,166742448,1265664,0,22,0
168165376,147420958,166742896,1265664,0,22,0
168165376,148034300,166743344,1265664,0,22,0
168165376,147892352,166743792,1265664,0,22,0
168165376,151362074,166744240,1265664,0,22,0
168165376,147885054,166744688,1265664,0,22,0
168165376,150345146,166745136,1265664,0,22,0
168165376,147892352,166745584,1265664,0,22,0
168165376,147588612,166746032,1265664,0,22,0
168165376,151609036,166746480,1265664,0,22,0
168165376,151362074,166746928,1265664,0,22,0
168165376,149974762,166747376,1265664,0,22,0
168165376,150345146,166747824,1265664,0,22,0
168165376,148751305,166748272,1265664,0,22,0
168165376,147892352,166748720,1265664,0,22,0
168165376,151804971,166749168,1265664,0,22,0
168165376,150905805,166749616,1265664,0,22,0
168165376,151609036,166750064,1265664,0,22,0
168165376,151362074,166750512,1265664,0,22,0
168165376,148818418,166750960,1265664,0,22,0
168165376,151804971,166751408,1265664,0,22,0
168165376,150383225,166751856,1265664,0,22,0
168165376,150976004,166752304,1265664,0,22,0
168165376,151362074,166752752,1265664,0,22,0
168165376,150905805,166753200,1265664,0,22,0
168165376,150976004,166753648,1265664,0,22,0
