150929408,140858938,149641192,1159168,0,20
150929408,142372007,149641192,1159168,0,20
150929408,141860071,149641192,1159168,0,20
150929408,142473016,149641192,1159168,0,20
150929408,142441823,149641192,1159168,0,20
150929408,142372007,149641192,1159168,0,20
150929408,142243250,149641192,1159168,0,20
150929408,140035991,149641192,1159168,0,20
150929408,141134641,149641192,1159168,0,20
150929408,143749741,149641192,1159168,0,20
150929408,142096586,149641192,1159168,0,20
150929408,143594689,149641192,1159168,0,20
150929408,140877016,149641192,1159168,0,20
150929408,144303534,149641192,1159168,0,20
150929408,142372007,149641192,1159168,0,20
150929408,149375097,149641192,1159168,0,20
158138368,146609474,156841960,1167360,0,21
158138368,148334484,156841960,1167360,0,21
158138368,149375097,156841960,1167360,0,21
158138368,149443093,156841960,1167360,0,21
158138368,150620515,156841960,1167360,0,21
158138368,148058781,156841960,1167360,0,21
158138368,150794532,156841960,1167360,0,21
158138368,147143495,156841960,1167360,0,21
158138368,150794532,156841960,1167360,0,21
158138368,148334484,156841960,1167360,0,21
158138368,147143495,156841960,1167360,0,21
158138368,149571850,156841960,1167360,0,21
158138368,146609474,156841960,1167360,0,21
158138368,149641666,156841960,1167360,0,21
158138368,149375097,156841960,1167360,0,21
158138368,147235834,156841960,1167360,0,21
158138368,149119851,156841960,1167360,0,21
158138368,150620515,156841960,1167360,0,21
158138368,148058781,156841960,1167360,0,21
158138368,149119851,156841960,1167360,0,21
158138368,149641666,156841960,1167360,0,21
158138368,147862507,156841960,1167360,0,21
158138368,149296429,156841960,1167360,0,21
158138368,149375097,156841960,1167360,0,21
158138368,149059914,156841960,1167360,0,21
158138368,149672859,156841960,1167360,0,21
158138368,147862507,156841960,1167360,0,21
158138368,148334484,156841960,1167360,0,21
158138368,146609474,156841960,1167360,0,21
158138368,149672859,156841960,1167360,0,21
158138368,149059914,156841960,1167360,0,21
158138368,149375097,156841960,1167360,0,21
158138368,147143495,156841960,1167360,0,21
158138368,149443093,156841960,1167360,0,21
158138368,150794532,156841960,1167360,0,21
158138368,147862507,156841960,1167360,0,21
158138368,150620515,156841960,1167360,0,21
158138368,150381925,156841960,1167360,0,21
158138368,148746674,156841960,1167360,0,21
158138368,149571850,156841960,1167360,0,21
158138368,147235834,156841960,1167360,0,21
158138368,151503377,156841960,1167360,0,21
158138368,149571850,156841960,1167360,0,21
158138368,147862507,156841960,1167360,0,21
158138368,149375097,156841960,1167360,0,21
158138368,147862507,156841960,1167360,0,21
158138368,150949584,156841960,1167360,0,21
158138368,149672859,156841960,1167360,0,21
158138368,148076859,156841960,1167360,0,21
158138368,146609474,156841960,1167360,0,21
158138368,149119851,156841960,1167360,0,21
158138368,147862507,156841960,1167360,0,21
158138368,149672859,156841960,1167360,0,21
158138368,146609474,156841960,1167360,0,21
158138368,151503377,156841960,1167360,0,21
158138368,146609474,156841960,1167360,0,21
158138368,149443093,156841960,1167360,0,21
158138368,147235834,156841960,1167360,0,21
158138368,149059914,156841960,1167360,0,21
158138368,150794532,156841960,1167360,0,21
158138368,149296429,156841960,1167360,0,21
158138368,148746674,156841960,1167360,0,21
158138368,149571850,156841960,1167360,0,21
158138368,149672859,156841960,1167360,0,21
158138368,149296429,156841960,1167360,0,21
158138368,149641666,156841960,1167360,0,21
158138368,150794532,156841960,1167360,0,21
158138368,149443093,156841960,1167360,0,21
158138368,149641666,156841960,1167360,0,21
158138368,150381925,156841960,1167360,0,21
158138368,150794532,156841960,1167360,0,21
158138368,149641666,156841960,1167360,0,21
158138368,148076859,156841960,1167360,0,21
158138368,149059914,156841960,1167360,0,21
158138368,147143495,156841960,1167360,0,21
158138368,147862507,156841960,1167360,0,21
158138368,151503377,156841960,1167360,0,21
158138368,149443093,156841960,1167360,0,21
158138368,148058781,156841960,1167360,0,21
158138368,149059914,156841960,1167360,0,21
158138368,149571850,156841960,1167360,0,21
158138368,150949584,156841960,1167360,0,21
158138368,148076859,156841960,1167360,0,21
158138368,148334484,156841960,1167360,0,21
158138368,147143495,156841960,1167360,0,21
158138368,149571850,156841960,1167360,0,21
158138368,148334484,156841960,1167360,0,21
158138368,150381925,156841960,1167360,0,21
158138368,150949584,156841960,1167360,0,21
158138368,147862507,156841960,1167360,0,21
158138368,148746674,156841960,1167360,0,21
158138368,150381925,156841960,1167360,0,21
158138368,146609474,156841960,1167360,0,21
158138368,151503377,156841960,1167360,0,21
158138368,150620515,156841960,1167360,0,21
158138368,149571850,156841960,1167360,0,21
158138368,150794532,156841960,1167360,0,21
158138368,149119851,156841960,1167360,0,21
158138368,148058781,156841960,1167360,0,21
158138368,149641666,156841960,1167360,0,21
158138368,150620515,156841960,1167360,0,21
158138368,150794532,156841960,1167360,0,21
158138368,151503377,156842216,1167360,0,21
158138368,149375097,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,149443093,156842216,1167360,0,21
158138368,148058781,156842216,1167360,0,21
158138368,149641666,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,146609474,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,151503377,156842216,1167360,0,21
158138368,149571850,156842216,1167360,0,21
158138368,149375097,156842216,1167360,0,21
158138368,148334484,156842216,1167360,0,21
158138368,151503377,156842216,1167360,0,21
158138368,149672859,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,149641666,156842216,1167360,0,21
158138368,146609474,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,149119851,156842216,1167360,0,21
158138368,147235834,156842216,1167360,0,21
158138368,148076859,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,146609474,156842216,1167360,0,21
158138368,147235834,156842216,1167360,0,21
158138368,148746674,156842216,1167360,0,21
158138368,149672859,156842216,1167360,0,21
158138368,149443093,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,148058781,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,150794532,156842216,1167360,0,21
158138368,149119851,156842216,1167360,0,21
158138368,148058781,156842216,1167360,0,21
158138368,149119851,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,149296429,156842216,1167360,0,21
158138368,150949584,156842216,1167360,0,21
158138368,148058781,156842216,1167360,0,21
158138368,149571850,156842216,1167360,0,21
158138368,150794532,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,148746674,156842216,1167360,0,21
158138368,150949584,156842216,1167360,0,21
158138368,149119851,156842216,1167360,0,21
158138368,150794532,156842216,1167360,0,21
158138368,146609474,156842216,1167360,0,21
158138368,149571850,156842216,1167360,0,21
158138368,149296429,156842216,1167360,0,21
158138368,150381925,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,148076859,156842216,1167360,0,21
158138368,150949584,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,148746674,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,149571850,156842216,1167360,0,21
158138368,150794532,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,149375097,156842216,1167360,0,21
158138368,146609474,156842216,1167360,0,21
158138368,147235834,156842216,1167360,0,21
158138368,150949584,156842216,1167360,0,21
158138368,150381925,156842216,1167360,0,21
158138368,146609474,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,151503377,156842216,1167360,0,21
158138368,149443093,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,150794532,156842216,1167360,0,21
158138368,147235834,156842216,1167360,0,21
158138368,149119851,156842216,1167360,0,21
158138368,149443093,156842216,1167360,0,21
158138368,149571850,156842216,1167360,0,21
158138368,149672859,156842216,1167360,0,21
158138368,148334484,156842216,1167360,0,21
158138368,151503377,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,148746674,156842216,1167360,0,21
158138368,148058781,156842216,1167360,0,21
158138368,147235834,156842216,1167360,0,21
158138368,148746674,156842216,1167360,0,21
158138368,149296429,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,148076859,156842216,1167360,0,21
158138368,148334484,156842216,1167360,0,21
158138368,150949584,156842216,1167360,0,21
158138368,147235834,156842216,1167360,0,21
158138368,149375097,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,150949584,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,149443093,156842216,1167360,0,21
158138368,149571850,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,149641666,156842216,1167360,0,21
158138368,149672859,156842216,1167360,0,21
158138368,149641666,156842216,1167360,0,21
158138368,149672859,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,150794532,156842216,1167360,0,21
158138368,149119851,156842216,1167360,0,21
158138368,149375097,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,149443093,156842216,1167360,0,21
158138368,148058781,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,149375097,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,149571850,156842216,1167360,0,21
158138368,148058781,156842216,1167360,0,21
158138368,150949584,156842216,1167360,0,21
158138368,150794532,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,149443093,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,149571850,156842216,1167360,0,21
158138368,148058781,156842216,1167360,0,21
158138368,149641666,156842216,1167360,0,21
158138368,146609474,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,147143495,156842216,1167360,0,21
158138368,148076859,156842216,1167360,0,21
158138368,149641666,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,148746674,156842216,1167360,0,21
158138368,149296429,156842216,1167360,0,21
158138368,148334484,156842216,1167360,0,21
158138368,149375097,156842216,1167360,0,21
158138368,150794532,156842216,1167360,0,21
158138368,150381925,156842216,1167360,0,21
158138368,149296429,156842216,1167360,0,21
158138368,148058781,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,147235834,156842216,1167360,0,21
158138368,148746674,156842216,1167360,0,21
158138368,148334484,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,149641666,156842216,1167360,0,21
158138368,149672859,156842216,1167360,0,21
158138368,151503377,156842216,1167360,0,21
158138368,149672859,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,148334484,156842216,1167360,0,21
158138368,148076859,156842216,1167360,0,21
158138368,150381925,156842216,1167360,0,21
158138368,146609474,156842216,1167360,0,21
158138368,148334484,156842216,1167360,0,21
158138368,149119851,156842216,1167360,0,21
158138368,151503377,156842216,1167360,0,21
158138368,149443093,156842216,1167360,0,21
158138368,149059914,156842216,1167360,0,21
158138368,149375097,156842216,1167360,0,21
158138368,148746674,156842216,1167360,0,21
158138368,148334484,156842216,1167360,0,21
158138368,149641666,156842216,1167360,0,21
158138368,149119851,156842216,1167360,0,21
158138368,149296429,156842216,1167360,0,21
158138368,147862507,156842216,1167360,0,21
158138368,150620515,156842216,1167360,0,21
158138368,149375097,156842216,1167360,0,21
158138368,150949584,156842216,1167360,0,21
158138368,147235834,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,149571850,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,149059914,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,150620515,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,149296429,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,150949584,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,148076859,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,149641666,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,149672859,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,148746674,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,150794532,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,149375097,156842216,1167360,1167360,21
158138368,148334484,156842216,1167360,1167360,21
158138368,150381925,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,147862507,156842216,1167360,1167360,21
158138368,151503377,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,147235834,156842216,1167360,1167360,21
158138368,147143495,156842216,1167360,1167360,21
158138368,146609474,156842216,1167360,1167360,21
158138368,149119851,156842216,1167360,1167360,21
158138368,148058781,156842216,1167360,1167360,21
158138368,149443093,156842216,1167360,1167360,21
